Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,4,21.12000084,351.980011,Shipping canceled,0,45,Fishing,Brooklyn,EE. UU.,10864,Corporate,NY,7,Fan Shop,LATAM,Presidente Dutra,Brasil,10864,5/27/2015 4:00,10014,1004,48.0,0.119999997,25018,399.980011,0.059999999,1,399.980011,351.980011,21.12000084,South America,Marañón,SUSPECTED_FRAUD,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/1/2015 4:00,Standard Class
PAYMENT,3,2,16.89999962,53.99000168,Late delivery,1,17,Cleats,Bronx,EE. UU.,2375,Consumer,NY,4,Apparel,LATAM,Bom Jesus da Lapa,Brasil,2375,5/29/2015 7:51,10162,365,6.0,0.100000001,25396,59.99000168,0.310000002,1,59.99000168,53.99000168,16.89999962,South America,Bahía,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/1/2015 7:51,Second Class
TRANSFER,2,2,71.69999695,149.3800049,Shipping canceled,0,17,Cleats,Ontario,EE. UU.,12271,Consumer,CA,4,Apparel,LATAM,San Pedro Sula,Honduras,12271,5/3/2015 13:08,8396,365,30.59000015,0.170000002,20966,59.99000168,0.479999989,3,179.9700012,149.3800049,71.69999695,Central America,Cortés,SUSPECTED_FRAUD,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/5/2015 13:08,Second Class
DEBIT,5,4,93.90000153,299.9899902,Late delivery,1,45,Fishing,Caguas,Puerto Rico,2014,Consumer,PR,7,Fan Shop,USCA,San Francisco,Estados Unidos,2014,5/3/2016 13:19,33469,1004,100.0,0.25,83566,399.980011,0.310000002,1,399.980011,299.9899902,93.90000153,West of USA ,California,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/8/2016 13:19,Standard Class
DEBIT,2,1,-191.25,112.5,Late delivery,1,9,Cardio Equipment,Long Beach,EE. UU.,2462,Consumer,CA,3,Footwear,USCA,New York City,Estados Unidos,2462,5/3/2016 1:25,33435,172,37.5,0.25,83484,30.0,-1.700000048,5,150.0,112.5,-191.25,East of USA,Nueva York,COMPLETE,172,9,,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts,Nike Women's Tempo Shorts,30.0,0,5/5/2016 1:25,First Class
DEBIT,3,4,16.87999916,149.3800049,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,3020,Corporate,PR,4,Apparel,LATAM,San Pedro Sula,Honduras,3020,5/3/2017 11:14,58467,365,30.59000015,0.170000002,146344,59.99000168,0.109999999,3,179.9700012,149.3800049,16.87999916,Central America,Cortés,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/6/2017 11:14,Standard Class
PAYMENT,4,4,17.15999985,137.25,Shipping on time,0,37,Electronics,Caguas,Puerto Rico,11745,Home Office,PR,6,Outdoors,USCA,Covington,Estados Unidos,11745,5/30/2016 16:37,35328,821,18.71999931,0.119999997,88239,51.99000168,0.129999995,3,155.9700012,137.25,17.15999985,West of USA ,Washington,PENDING_PAYMENT,821,37,,http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,0,6/3/2016 16:37,Standard Class
DEBIT,5,4,15.48999977,95.0,Late delivery,1,24,Women's Apparel,Provo,EE. UU.,4394,Consumer,UT,5,Golf,LATAM,Rio Branco,Brasil,4394,5/30/2017 6:49,60304,502,5.0,0.050000001,150897,50.0,0.159999996,2,100.0,95.0,15.48999977,South America,Acre,ON_HOLD,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/4/2017 6:49,Standard Class
DEBIT,3,2,14.14999962,38.99000168,Late delivery,1,37,Electronics,Caguas,Puerto Rico,487,Consumer,PR,6,Outdoors,USCA,Houston,Estados Unidos,487,5/31/2016 16:47,35397,821,13.0,0.25,88408,51.99000168,0.360000014,1,51.99000168,38.99000168,14.14999962,US Center ,Texas,COMPLETE,821,37,,http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,0,6/3/2016 16:47,Second Class
TRANSFER,3,4,33.59999847,160.0,Advance shipping,0,24,Women's Apparel,New York,EE. UU.,1645,Home Office,NY,5,Golf,USCA,Miami,Estados Unidos,1645,5/4/2016 23:39,33567,502,40.0,0.200000003,83792,50.0,0.209999993,4,200.0,160.0,33.59999847,South of  USA ,Florida,PENDING,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/7/2016 23:39,Standard Class
DEBIT,4,2,-652.460022,260.980011,Late delivery,1,43,Camping & Hiking,College Station,EE. UU.,9631,Home Office,TX,7,Fan Shop,LATAM,Guadalajara,México,9631,5/5/2017 12:38,58608,957,39.0,0.129999995,146683,299.980011,-2.5,1,299.980011,260.980011,-652.460022,Central America,Jalisco,COMPLETE,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/9/2017 12:38,Second Class
DEBIT,6,4,54.40999985,118.2900009,Late delivery,1,18,Men's Footwear,Washington,EE. UU.,11904,Corporate,DC,4,Apparel,LATAM,Mexico City,México,11904,5/5/2017 15:05,58615,403,11.69999981,0.090000004,146708,129.9900055,0.460000008,1,129.9900055,118.2900009,54.40999985,Central America,Distrito Federal,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/11/2017 15:05,Standard Class
DEBIT,5,4,-168.7899933,127.3899994,Late delivery,1,18,Men's Footwear,Middletown,EE. UU.,3090,Consumer,CT,4,Apparel,LATAM,Madero,México,3090,5/5/2017 23:30,58639,403,2.599999905,0.02,146774,129.9900055,-1.330000043,1,129.9900055,127.3899994,-168.7899933,Central America,Tamaulipas,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/10/2017 23:30,Standard Class
PAYMENT,6,4,61.20000076,359.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,7653,Consumer,IL,7,Fan Shop,USCA,Thousand Oaks,Estados Unidos,7653,5/6/2016 13:30,33675,1004,40.0,0.100000001,84042,399.980011,0.170000002,1,399.980011,359.980011,61.20000076,West of USA ,California,PENDING_PAYMENT,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/12/2016 13:30,Standard Class
DEBIT,6,4,26.84000015,237.5,Late delivery,1,24,Women's Apparel,Tempe,EE. UU.,5877,Consumer,AZ,5,Golf,LATAM,Guayaquil,Ecuador,5877,5/7/2015 14:53,8675,502,12.5,0.050000001,21661,50.0,0.109999999,5,250.0,237.5,26.84000015,South America,Guayas,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/13/2015 14:53,Standard Class
DEBIT,3,4,-474.2200012,278.9500122,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,6496,Home Office,PR,4,Apparel,USCA,Springfield,Estados Unidos,6496,5/7/2016 9:28,33732,365,21.0,0.07,84179,59.99000168,-1.700000048,5,299.9500122,278.9500122,-474.2200012,South of  USA ,Virginia,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/10/2016 9:28,Standard Class
DEBIT,5,4,42.0,120.0,Late delivery,1,24,Women's Apparel,Long Beach,EE. UU.,1426,Consumer,CA,5,Golf,LATAM,São Paulo,Brasil,1426,5/8/2017 23:19,58844,502,30.0,0.200000003,147286,50.0,0.349999994,3,150.0,120.0,42.0,South America,São Paulo,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/13/2017 23:19,Standard Class
TRANSFER,5,4,55.29000092,115.1800003,Late delivery,1,17,Cleats,Caguas,Puerto Rico,10585,Consumer,PR,4,Apparel,LATAM,Bogotá,Colombia,10585,5/9/2015 5:04,8784,365,4.800000191,0.039999999,21928,59.99000168,0.479999989,2,119.9800034,115.1800003,55.29000092,South America,Bogotá,PENDING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/14/2015 5:04,Standard Class
TRANSFER,2,4,20.78000069,188.9499969,Shipping canceled,0,29,Shop By Sport,Caguas,Puerto Rico,3570,Home Office,PR,5,Golf,LATAM,El Limón,Venezuela,3570,5/9/2017 19:17,58901,627,11.0,0.059999999,147443,39.99000168,0.109999999,5,199.9499969,188.9499969,20.78000069,South America,Aragua,SUSPECTED_FRAUD,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/11/2017 19:17,Standard Class
CASH,2,1,7.630000114,33.18999863,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,12203,Home Office,PR,5,Golf,LATAM,San Salvador,El Salvador,12203,6/11/2017 23:58,61175,627,6.800000191,0.170000002,153032,39.99000168,0.230000004,1,39.99000168,33.18999863,7.630000114,Central America,San Salvador,CLOSED,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/13/2017 23:58,First Class
PAYMENT,5,2,63.88000107,175.9900055,Late delivery,1,48,Water Sports,Memphis,EE. UU.,2972,Consumer,TN,7,Fan Shop,Europe,Montesson,Francia,2972,6/12/2015 14:08,11139,1073,24.0,0.119999997,27850,199.9900055,0.360000014,1,199.9900055,175.9900055,63.88000107,Western Europe,Isla de Francia,PENDING_PAYMENT,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,6/17/2015 14:08,Second Class
DEBIT,2,1,13.88000011,122.8399963,Late delivery,1,18,Men's Footwear,New Braunfels,EE. UU.,11078,Consumer,TX,4,Apparel,USCA,Chicago,Estados Unidos,11078,6/13/2016 12:44,36276,403,7.150000095,0.059999999,90578,129.9900055,0.109999999,1,129.9900055,122.8399963,13.88000011,US Center ,Illinois,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/15/2016 12:44,First Class
CASH,6,4,2.150000095,18.98999977,Late delivery,1,36,Golf Balls,Caguas,Puerto Rico,11093,Consumer,PR,6,Outdoors,USCA,San Diego,Estados Unidos,11093,6/13/2016 14:08,36280,810,1.0,0.050000001,90589,19.98999977,0.109999999,1,19.98999977,18.98999977,2.150000095,West of USA ,California,CLOSED,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,6/19/2016 14:08,Standard Class
CASH,6,2,43.5,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,11377,Consumer,PR,4,Apparel,Europe,Vicenza,Italia,11377,6/14/2015 17:17,11285,403,1.299999952,0.01,28218,129.9900055,0.340000004,1,129.9900055,128.6900024,43.5,Southern Europe,Véneto,CLOSED,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/20/2015 17:17,Second Class
PAYMENT,6,4,19.28000069,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,11736,Corporate,PR,4,Apparel,LATAM,Açu,Brasil,11736,6/14/2017 15:02,61355,403,11.69999981,0.090000004,153489,129.9900055,0.159999996,1,129.9900055,118.2900009,19.28000069,South America,Río Grande del Norte,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/20/2017 15:02,Standard Class
DEBIT,2,1,12.76000023,33.59000015,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,9883,Corporate,PR,5,Golf,Europe,Boulogne-Billancourt,Francia,9883,6/16/2015 0:07,11373,627,6.400000095,0.159999996,28442,39.99000168,0.379999995,1,39.99000168,33.59000015,12.76000023,Western Europe,Isla de Francia,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/18/2015 0:07,First Class
PAYMENT,4,4,69.73000336,170.0700073,Shipping on time,0,17,Cleats,Denton,EE. UU.,10858,Consumer,TX,4,Apparel,Europe,Madrid,España,10858,6/16/2015 22:53,11438,365,9.899999619,0.059999999,28613,59.99000168,0.409999996,3,179.9700012,170.0700073,69.73000336,Southern Europe,Madrid,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/20/2015 22:53,Standard Class
DEBIT,2,4,126.3199997,347.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,12223,Home Office,PR,7,Fan Shop,LATAM,Brumado,Brasil,12223,6/16/2017 4:10,61461,1004,52.0,0.129999995,153713,399.980011,0.360000014,1,399.980011,347.980011,126.3199997,South America,Bahía,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/18/2017 4:10,Standard Class
DEBIT,4,4,42.08000183,107.8899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,270,Consumer,PR,4,Apparel,USCA,Fresno,Estados Unidos,270,6/17/2016 5:02,36528,403,22.10000038,0.170000002,91199,129.9900055,0.389999986,1,129.9900055,107.8899994,42.08000183,West of USA ,California,ON_HOLD,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/21/2016 5:02,Standard Class
DEBIT,6,4,43.88000107,135.0,Late delivery,1,24,Women's Apparel,Salt Lake City,EE. UU.,8061,Corporate,UT,5,Golf,LATAM,Araranguá,Brasil,8061,6/17/2017 16:36,61565,502,15.0,0.100000001,153937,50.0,0.330000013,3,150.0,135.0,43.88000107,South America,Santa Catarina,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/23/2017 16:36,Standard Class
TRANSFER,6,4,103.4899979,224.9799957,Late delivery,1,9,Cardio Equipment,Fargo,EE. UU.,4795,Consumer,ND,3,Footwear,Europe,Paris,Francia,4795,6/19/2015 0:38,11580,191,74.98999786,0.25,28951,99.98999786,0.460000008,3,299.9700012,224.9799957,103.4899979,Western Europe,Isla de Francia,PENDING,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/25/2015 0:38,Standard Class
TRANSFER,4,4,32.43999863,95.98000336,Shipping canceled,0,29,Shop By Sport,Caguas,Puerto Rico,1254,Corporate,PR,5,Golf,Europe,Reggio nell'Emilia,Italia,1254,6/19/2015 5:11,11593,627,23.98999977,0.200000003,28976,39.99000168,0.340000004,3,119.9700012,95.98000336,32.43999863,Southern Europe,Emilia-Romaña,SUSPECTED_FRAUD,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/23/2015 5:11,Standard Class
CASH,6,4,41.74000168,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,12107,Consumer,PR,4,Apparel,USCA,Richmond,Estados Unidos,12107,6/2/2016 8:23,35510,403,6.5,0.050000001,88689,129.9900055,0.340000004,1,129.9900055,123.4899979,41.74000168,South of  USA ,Kentucky,CLOSED,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/8/2016 8:23,Standard Class
DEBIT,2,4,188.1499939,391.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,1908,Consumer,PR,7,Fan Shop,LATAM,Santiago de Cuba,Cuba,1908,6/2/2017 3:50,60501,1004,8.0,0.02,151421,399.980011,0.479999989,1,399.980011,391.980011,188.1499939,Caribbean,Santiago de Cuba,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/4/2017 3:50,Standard Class
PAYMENT,2,4,36.40000153,103.9899979,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,404,Consumer,PR,4,Apparel,USCA,Miami,Estados Unidos,404,6/20/2016 21:40,36781,403,26.0,0.200000003,91789,129.9900055,0.349999994,1,129.9900055,103.9899979,36.40000153,South of  USA ,Florida,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/22/2016 21:40,Standard Class
DEBIT,5,2,15.15999985,172.2599945,Late delivery,1,44,Hunting & Shooting,Bronx,EE. UU.,11300,Home Office,NY,7,Fan Shop,Europe,Madrid,España,11300,6/20/2017 5:34,61739,981,25.73999977,0.129999995,154340,99.0,0.090000004,2,198.0,172.2599945,15.15999985,Southern Europe,Madrid,COMPLETE,981,44,,http://images.acmesports.sports/The+North+Face+Women%27s+Recon+Backpack,The North Face Women's Recon Backpack,99.0,0,6/25/2017 5:34,Second Class
DEBIT,1,0,89.63999939,331.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,11169,Home Office,PR,7,Fan Shop,Europe,Rouen,Francia,11169,6/21/2015 13:14,11753,1004,68.0,0.170000002,29399,399.980011,0.270000011,1,399.980011,331.980011,89.63999939,Western Europe,Normandía,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/22/2015 1:14,Same Day
TRANSFER,4,4,38.5,110.0,Shipping on time,0,7,Hockey,Edinburg,EE. UU.,1168,Corporate,TX,2,Fitness,USCA,Jackson,Estados Unidos,1168,6/21/2016 22:53,36853,135,0.0,0.0,91966,22.0,0.349999994,5,110.0,110.0,38.5,South of  USA ,Misisipi,PROCESSING,135,7,,http://images.acmesports.sports/Nike+Dri-FIT+Crew+Sock+6+Pack,Nike Dri-FIT Crew Sock 6 Pack,22.0,0,6/25/2016 22:53,Standard Class
TRANSFER,4,4,29.47999954,109.1699982,Shipping canceled,0,29,Shop By Sport,Caguas,Puerto Rico,4682,Corporate,PR,5,Golf,Europe,Burgos,España,4682,6/21/2017 21:30,61853,627,10.80000019,0.090000004,154616,39.99000168,0.270000011,3,119.9700012,109.1699982,29.47999954,Southern Europe,Castilla y León,SUSPECTED_FRAUD,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/25/2017 21:30,Standard Class
DEBIT,2,4,97.19999695,359.980011,Advance shipping,0,45,Fishing,Mechanicsburg,EE. UU.,3839,Consumer,PA,7,Fan Shop,Europe,Siegen,Alemania,3839,6/22/2015 14:49,11826,1004,40.0,0.100000001,29575,399.980011,0.270000011,1,399.980011,359.980011,97.19999695,Western Europe,Renania del Norte-Westfalia,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/24/2015 14:49,Standard Class
PAYMENT,2,1,37.29999924,100.8000031,Late delivery,1,26,Girls' Apparel,Hialeah,EE. UU.,4791,Consumer,FL,5,Golf,Europe,Hagen,Alemania,4791,6/22/2015 3:36,11794,564,19.20000076,0.159999996,29492,30.0,0.370000005,4,120.0,100.8000031,37.29999924,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0,6/24/2015 3:36,First Class
PAYMENT,2,4,26.63999939,56.68999863,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,4214,Consumer,PR,4,Apparel,USCA,San Diego,Estados Unidos,4214,6/23/2016 3:58,36936,365,3.299999952,0.059999999,92175,59.99000168,0.469999999,1,59.99000168,56.68999863,26.63999939,West of USA ,California,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/25/2016 3:58,Standard Class
DEBIT,4,2,-119.9499969,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,1900,Consumer,PR,7,Fan Shop,Europe,Salzburgo,Austria,1900,6/23/2017 19:03,61983,1014,49.97999954,0.200000003,154968,49.97999954,-0.600000024,5,249.8999939,199.9199982,-119.9499969,Western Europe,Salzburgo,ON_HOLD,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/27/2017 19:03,Second Class
PAYMENT,4,4,38.45000076,122.8399963,Shipping on time,0,18,Men's Footwear,Milford,EE. UU.,2376,Home Office,CT,4,Apparel,Europe,Milan,Italia,2376,6/23/2017 1:32,61933,403,7.150000095,0.059999999,154824,129.9900055,0.310000002,1,129.9900055,122.8399963,38.45000076,Southern Europe,Lombardía,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/27/2017 1:32,Standard Class
DEBIT,3,4,12.81000042,145.5599976,Advance shipping,0,29,Shop By Sport,Tampa,EE. UU.,6514,Consumer,FL,5,Golf,Europe,Muret,Francia,6514,6/24/2015 12:43,11957,627,14.39999962,0.090000004,29883,39.99000168,0.090000004,4,159.9600067,145.5599976,12.81000042,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/27/2015 12:43,Standard Class
DEBIT,3,4,11.63000011,46.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,3223,Consumer,PR,5,Golf,USCA,Redding,Estados Unidos,3223,6/25/2016 0:07,37062,502,3.5,0.07,92477,50.0,0.25,1,50.0,46.5,11.63000011,West of USA ,California,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/28/2016 0:07,Standard Class
TRANSFER,2,1,24.65999985,85.05000305,Late delivery,1,29,Shop By Sport,Daly City,EE. UU.,10169,Home Office,CA,5,Golf,USCA,San Francisco,Estados Unidos,10169,6/25/2016 19:23,37117,642,4.949999809,0.059999999,92610,30.0,0.289999992,3,90.0,85.05000305,24.65999985,West of USA ,California,PENDING,642,29,,http://images.acmesports.sports/Columbia+Men%27s+PFG+Anchor+Tough+T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,30.0,0,6/27/2016 19:23,First Class
PAYMENT,5,4,67.47000122,224.9100037,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,1346,Corporate,PR,7,Fan Shop,Europe,Stafford,Reino Unido,1346,6/25/2017 15:11,62109,1014,24.98999977,0.100000001,155281,49.97999954,0.300000012,5,249.8999939,224.9100037,67.47000122,Northern Europe,Inglaterra,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/30/2017 15:11,Standard Class
DEBIT,4,4,-37.18999863,46.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Scottsdale,EE. UU.,5481,Consumer,AZ,7,Fan Shop,Europe,Valence,Francia,5481,6/25/2017 21:51,62128,1014,3.5,0.07,155332,49.97999954,-0.800000012,1,49.97999954,46.47999954,-37.18999863,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/29/2017 21:51,Standard Class
